population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Tunisia,Female,All ages,Schizophrenia,Percent,2023,0.0038494912077428,0.0047921440928684,0.0030271281570684
All Population,Prevalence,Nicaragua,Female,All ages,Depressive disorders,Percent,2023,0.0417434082052797,0.0514274178414651,0.0341721417033779
All Population,Prevalence,Nicaragua,Male,All ages,Bipolar disorder,Percent,2023,0.0069025252131462,0.0089825140022673,0.0053569582122176
All Population,Prevalence,Nicaragua,Female,All ages,Bipolar disorder,Percent,2023,0.0086206376994254,0.011183530692015,0.0066858321595384
All Population,Prevalence,Nicaragua,Male,All ages,Anxiety disorders,Percent,2023,0.0521896084999928,0.0661810853994315,0.0394193260013485
All Population,Prevalence,Nicaragua,Female,All ages,Anxiety disorders,Percent,2023,0.0894510266594214,0.1130529266722919,0.069615498332115
All Population,Prevalence,Nicaragua,Male,All ages,Eating disorders,Percent,2023,0.0018050141959937,0.0026119022327111,0.00133634699068
All Population,Prevalence,Nicaragua,Female,All ages,Eating disorders,Percent,2023,0.004077776276529,0.0054424765595795,0.0030321980753679
All Population,Prevalence,Nicaragua,Male,All ages,Autism spectrum disorders,Percent,2023,0.0109921163847152,0.018581013668052,0.0059980090938464
All Population,Prevalence,Nicaragua,Female,All ages,Autism spectrum disorders,Percent,2023,0.0039961678516903,0.0068825435594178,0.0021245790764937
All Population,Prevalence,Nicaragua,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0182044865624325,0.0249280230972618,0.0128083517674052
All Population,Prevalence,Nicaragua,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0068191092351353,0.0096980671462968,0.0047233665211113
All Population,Prevalence,Micronesia (Federated States of),Male,All ages,Eating disorders,Percent,2023,0.0008614934728234,0.0012035666557008,0.0006371226350622
All Population,Prevalence,Micronesia (Federated States of),Female,All ages,Eating disorders,Percent,2023,0.00190816741725,0.0024834714647953,0.0014580024542871
All Population,Prevalence,Micronesia (Federated States of),Male,All ages,Autism spectrum disorders,Percent,2023,0.0094539934177407,0.0167186338871312,0.0050515622499427
All Population,Prevalence,Micronesia (Federated States of),Female,All ages,Autism spectrum disorders,Percent,2023,0.003369220919854,0.0055930558915443,0.0018727634706039
All Population,Prevalence,Micronesia (Federated States of),Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0142127824900321,0.0197566553317322,0.0098030741612658
All Population,Prevalence,Micronesia (Federated States of),Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0051117449772435,0.0071839202820095,0.0035655135505414
All Population,Prevalence,Micronesia (Federated States of),Male,All ages,Conduct disorder,Percent,2023,0.0074867926444604,0.0094157797929898,0.0055650904643221
All Population,Prevalence,Micronesia (Federated States of),Female,All ages,Conduct disorder,Percent,2023,0.0034522024488598,0.00465231255941,0.0023429961137372
All Population,Prevalence,Micronesia (Federated States of),Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0054556127580955,0.0112586111962374,0.0018900930449692
All Population,Prevalence,Micronesia (Federated States of),Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0057435710208693,0.0105962759655673,0.0026655773347354
All Population,Prevalence,Micronesia (Federated States of),Male,All ages,Other mental disorders,Percent,2023,0.0172618723691826,0.0217447573144346,0.013421091927821
All Population,Prevalence,Micronesia (Federated States of),Female,All ages,Other mental disorders,Percent,2023,0.0117994533723963,0.0150830930849224,0.0092109333479428
All Population,Prevalence,Mozambique,Male,All ages,Bipolar disorder,Percent,2023,0.0032028515877672,0.0042452753292547,0.0024764450666996
All Population,Prevalence,Mozambique,Female,All ages,Bipolar disorder,Percent,2023,0.0036060316665545,0.0047481301966415,0.0028041629065424
All Population,Prevalence,Mozambique,Male,All ages,Anxiety disorders,Percent,2023,0.0661976838802572,0.0840160816194798,0.0513593566484033
All Population,Prevalence,Mozambique,Female,All ages,Anxiety disorders,Percent,2023,0.0690672022063276,0.0845298903079957,0.0558049480377492
All Population,Prevalence,Mozambique,Male,All ages,Eating disorders,Percent,2023,0.0006168062524727,0.0008825038779517,0.0004638191305607
All Population,Prevalence,Mozambique,Female,All ages,Eating disorders,Percent,2023,0.0015580140815776,0.0020545035130289,0.0011852306736322
All Population,Prevalence,Mozambique,Male,All ages,Autism spectrum disorders,Percent,2023,0.0138865053298514,0.0299807727096566,0.0066586166686724
All Population,Prevalence,Mozambique,Female,All ages,Autism spectrum disorders,Percent,2023,0.0050852409085203,0.0109489257307055,0.0024010978857896
All Population,Prevalence,Mozambique,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0220030171966771,0.0308936266284986,0.015056435195092
All Population,Prevalence,Mozambique,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0081859123352297,0.0118202847234638,0.0055346249679684
All Population,Prevalence,Mozambique,Male,All ages,Conduct disorder,Percent,2023,0.0117882624294712,0.0146886899758545,0.0092393399618548
All Population,Prevalence,Mozambique,Female,All ages,Conduct disorder,Percent,2023,0.0056818592932648,0.0075985368873295,0.0039843790413588
All Population,Prevalence,Mozambique,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0024021071877232,0.0069914123163146,0.0002126694884087
All Population,Prevalence,Mozambique,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0025103037149396,0.0062479796666242,0.0004533674489284
All Population,Prevalence,Mozambique,Male,All ages,Other mental disorders,Percent,2023,0.0115638685479801,0.0146738809235926,0.0089372683568814
All Population,Prevalence,Mozambique,Female,All ages,Other mental disorders,Percent,2023,0.0082352117951642,0.0106485016870423,0.006309940007993
All Population,Prevalence,Palestine,Male,All ages,Depressive disorders,Percent,2023,0.040370042789683,0.0475134837210197,0.0343668778734049
All Population,Prevalence,Palestine,Female,All ages,Depressive disorders,Percent,2023,0.0544567087817947,0.0636405958308775,0.0465733269524845
All Population,Prevalence,Palestine,Male,All ages,Bipolar disorder,Percent,2023,0.006030435563247,0.008229882246708,0.0046441260368611
All Population,Prevalence,Palestine,Female,All ages,Bipolar disorder,Percent,2023,0.0064951283288533,0.0086143424892292,0.0050165563823714
All Population,Prevalence,Palestine,Male,All ages,Anxiety disorders,Percent,2023,0.0599676778126934,0.0808538495112266,0.0467851217405664
All Population,Prevalence,Palestine,Female,All ages,Anxiety disorders,Percent,2023,0.0730735002588974,0.0944561891387524,0.0566181383092067
All Population,Prevalence,Palestine,Male,All ages,Eating disorders,Percent,2023,0.0013764009425016,0.001934453833307,0.0010381028772265
All Population,Prevalence,Palestine,Female,All ages,Eating disorders,Percent,2023,0.0029568801422303,0.0041639766592431,0.0022738017130649
All Population,Prevalence,Iceland,Male,All ages,Schizophrenia,Percent,2023,0.0038793289323274,0.0047358824184375,0.0030771128300677
All Population,Prevalence,Iceland,Female,All ages,Schizophrenia,Percent,2023,0.0032239643464255,0.0039327078771703,0.0025725545598786
All Population,Prevalence,Saint Vincent and the Grenadines,Male,All ages,Schizophrenia,Percent,2023,0.0038711705967411,0.0047608193321846,0.0030354526917553
All Population,Prevalence,Saint Vincent and the Grenadines,Female,All ages,Schizophrenia,Percent,2023,0.0034715075598097,0.0042910536793225,0.0027230120850236
All Population,Prevalence,Saint Vincent and the Grenadines,Male,All ages,Depressive disorders,Percent,2023,0.0296567766164858,0.0361246267488298,0.0242358272445414
All Population,Prevalence,Saint Vincent and the Grenadines,Female,All ages,Depressive disorders,Percent,2023,0.0513205630323686,0.062009817992474,0.0422287690986487
All Population,Prevalence,Saint Vincent and the Grenadines,Male,All ages,Bipolar disorder,Percent,2023,0.0076821802287826,0.009916691416565,0.0061541175286027
All Population,Prevalence,Saint Vincent and the Grenadines,Female,All ages,Bipolar disorder,Percent,2023,0.0085605275620078,0.0106739653571279,0.0067172927910254
All Population,Prevalence,Uganda,Male,All ages,Other mental disorders,Percent,2023,0.0115485298413436,0.0147511324481063,0.008861892621316
All Population,Prevalence,Uganda,Female,All ages,Other mental disorders,Percent,2023,0.0082991423553907,0.0107637908622698,0.0063500648934152
All Population,Prevalence,Liberia,Male,All ages,Schizophrenia,Percent,2023,0.0025130658756832,0.0031871884986648,0.001910768367996
All Population,Prevalence,Liberia,Female,All ages,Schizophrenia,Percent,2023,0.0024442505334689,0.0031198643541648,0.0018333043062506
All Population,Prevalence,Liberia,Male,All ages,Depressive disorders,Percent,2023,0.0295717160122422,0.0349496077442794,0.024913797988803
All Population,Prevalence,Liberia,Female,All ages,Depressive disorders,Percent,2023,0.0373692508249469,0.0442719575882157,0.0316683924870394
All Population,Prevalence,Liberia,Male,All ages,Bipolar disorder,Percent,2023,0.0040942793781679,0.0053501289847636,0.0031152408515366
All Population,Prevalence,Liberia,Female,All ages,Bipolar disorder,Percent,2023,0.0041539939489594,0.0054917477282792,0.0032391981508078
All Population,Prevalence,Eritrea,Male,All ages,Bipolar disorder,Percent,2023,0.003836870192186,0.0050214661690238,0.0029896284175019
All Population,Prevalence,Eritrea,Female,All ages,Bipolar disorder,Percent,2023,0.0040736249042641,0.0053132578523376,0.0032564534458187
All Population,Prevalence,Eritrea,Male,All ages,Anxiety disorders,Percent,2023,0.048176992793905,0.059490543343345,0.0374983430353714
All Population,Prevalence,Eritrea,Female,All ages,Anxiety disorders,Percent,2023,0.0542215966711007,0.0664596226228259,0.0431380442970708
All Population,Prevalence,Eritrea,Male,All ages,Eating disorders,Percent,2023,0.0007260285869727,0.0010023948956684,0.0005432586965214
All Population,Prevalence,Eritrea,Female,All ages,Eating disorders,Percent,2023,0.0016795341529129,0.0021893087760262,0.0012645703387007
All Population,Prevalence,Cameroon,Male,All ages,Schizophrenia,Percent,2023,0.0021370937778113,0.0026911365791251,0.0016157750727157
All Population,Prevalence,Cameroon,Female,All ages,Schizophrenia,Percent,2023,0.0022062431181427,0.0027889723573001,0.001655216324161
All Population,Prevalence,Cameroon,Male,All ages,Depressive disorders,Percent,2023,0.0278384634067942,0.032786641321193,0.0235378300160835
All Population,Prevalence,Cameroon,Female,All ages,Depressive disorders,Percent,2023,0.036126478550597,0.0426640760759062,0.0307733121881349
All Population,Prevalence,Estonia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.009992057902203,0.0189395595700491,0.0044105704803053
All Population,Prevalence,Estonia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0075517846342729,0.0131404700811976,0.0037360014529961
All Population,Prevalence,Estonia,Male,All ages,Other mental disorders,Percent,2023,0.0242818885184838,0.0299812225790912,0.0190979684760802
All Population,Prevalence,Estonia,Female,All ages,Other mental disorders,Percent,2023,0.0172953726937075,0.0218819250159253,0.0138504617605853
All Population,Prevalence,Malta,Male,All ages,Schizophrenia,Percent,2023,0.0043268034506723,0.0053633714800831,0.0033315857797009
All Population,Prevalence,Malta,Female,All ages,Schizophrenia,Percent,2023,0.0035167368421908,0.0042680373433933,0.0027932586320993
All Population,Prevalence,Malta,Male,All ages,Depressive disorders,Percent,2023,0.0233197981893929,0.0277711505064806,0.0199514740918693
All Population,Prevalence,Malta,Female,All ages,Depressive disorders,Percent,2023,0.0373549796460562,0.043335319051146,0.0326934919177017
All Population,Prevalence,Malta,Male,All ages,Bipolar disorder,Percent,2023,0.0072123877081817,0.0089875256418679,0.0057331750412286
All Population,Prevalence,Malta,Female,All ages,Bipolar disorder,Percent,2023,0.0081451810502077,0.0102481028262352,0.0065409011436213
All Population,Prevalence,Malta,Male,All ages,Anxiety disorders,Percent,2023,0.1062891201885475,0.1233316661131185,0.0927489023635723
All Population,Prevalence,Malta,Female,All ages,Anxiety disorders,Percent,2023,0.1610778918886861,0.1830020775047424,0.1425234313787077
All Population,Prevalence,Malta,Male,All ages,Eating disorders,Percent,2023,0.0030161960679102,0.0041807760370582,0.0022452286028943
All Population,Prevalence,Malta,Female,All ages,Eating disorders,Percent,2023,0.0065355291840209,0.0084865535344907,0.0051050318317377
All Population,Prevalence,Malta,Male,All ages,Autism spectrum disorders,Percent,2023,0.0128319438036017,0.0235129884501498,0.0073046308853937
All Population,Prevalence,Malta,Female,All ages,Autism spectrum disorders,Percent,2023,0.0038689894881463,0.0056946178114181,0.0025800248256496
All Population,Prevalence,Hungary,Male,All ages,Eating disorders,Percent,2023,0.0013600015251938,0.0018320644369855,0.0009970108575495
All Population,Prevalence,Hungary,Female,All ages,Eating disorders,Percent,2023,0.0030351624262902,0.0039368286511445,0.0023495582255875
All Population,Prevalence,Djibouti,Male,All ages,Schizophrenia,Percent,2023,0.0028147946415718,0.0035369829407177,0.0022135804662554
All Population,Prevalence,Djibouti,Female,All ages,Schizophrenia,Percent,2023,0.0027710246759196,0.0035753879478114,0.0020877708210431
All Population,Prevalence,Niue,Male,All ages,Schizophrenia,Percent,2023,0.0038898786442247,0.0047847547689426,0.0030861031748774
All Population,Prevalence,Niue,Female,All ages,Schizophrenia,Percent,2023,0.003372624367965,0.0041036385175185,0.0027000254412887
All Population,Prevalence,Niue,Male,All ages,Depressive disorders,Percent,2023,0.0363006617558271,0.0496687259954922,0.0260323126522469
All Population,Prevalence,Niue,Female,All ages,Depressive disorders,Percent,2023,0.0364190484934674,0.0483532359887522,0.0269703093687277
All Population,Prevalence,San Marino,Male,All ages,Schizophrenia,Percent,2023,0.0041723448578506,0.005066217939589,0.0033407442229981
